AidTypeDescriptor,BeginDate,StudentUniqueId,EndDate,AidConditionDescription,AidAmount,PellGrantRecipient
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000001444,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005498,2018-05-10,NEED BASED,4452.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005504,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000000743,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000001954,2018-05-10,NEED BASED,3464.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000000749,2018-05-10,NEED BASED,2077.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000006749,2018-05-10,NEED BASED,3371.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000006757,2018-05-10,NEED BASED,3464.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000003178,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000001968,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000004357,2018-05-10,NEED BASED,5442.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000000800,2018-05-10,NEED BASED,4452.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000000802,2018-05-10,NEED BASED,5400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000000816,2017-12-14,NEED BASED,2721.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000006832,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000000829,2018-05-10,NEED BASED,3710.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000000832,2018-05-10,NEED BASED,2173.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000001710,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005624,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000002073,2018-05-10,NEED BASED,4454.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000000875,2018-05-10,NEED BASED,40.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000001907,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000004469,2018-05-10,NEED BASED,4009.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000004474,2018-05-10,NEED BASED,396.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000000914,2017-12-14,NEED BASED,825.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005712,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005738,2018-05-10,NEED BASED,3587.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000007015,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005739,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000007021,2018-05-10,NEED BASED,2661.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000002094,2018-05-10,NEED BASED,4452.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000007061,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000002223,2017-12-14,NEED BASED,2041.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005807,2018-05-10,NEED BASED,2722.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000002320,2018-05-10,NEED BASED,5442.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005826,2018-05-10,NEED BASED,2722.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005838,2018-05-10,NEED BASED,3335.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000002476,2018-05-10,NEED BASED,3710.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000005873,2018-05-10,NEED BASED,4452.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-02-23,1000002491,2018-05-10,NEED BASED,2454.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000003712,2018-05-10,NEED BASED,3326.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000006029,2018-05-10,NEED BASED,3232.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000002467,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000004872,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000006056,2018-05-10,NEED BASED,2722.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000002508,2017-12-14,NEED BASED,2270.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000004905,2018-05-10,NEED BASED,1046.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000000164,2018-05-10,NEED BASED,4454.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000001364,2017-12-14,NEED BASED,2721.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000001406,2017-12-14,NEED BASED,1361.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000001436,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000002608,2017-12-14,NEED BASED,1361.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000006133,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000003867,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000005050,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000000332,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000001638,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000002824,2017-12-14,NEED BASED,496.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000004013,2018-05-10,NEED BASED,1980.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000000996,2018-05-10,NEED BASED,2598.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000005221,2018-05-10,NEED BASED,990.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000001712,2017-12-14,NEED BASED,2721.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000002902,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000001106,2018-05-10,NEED BASED,5104.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000000579,2018-05-10,NEED BASED,5442.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000004177,2018-05-10,NEED BASED,4388.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000004276,2018-05-10,NEED BASED,4182.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000001916,2018-05-10,NEED BASED,3464.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000000962,2018-05-10,NEED BASED,1484.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000004539,2018-05-10,NEED BASED,3464.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000002234,2018-05-10,NEED BASED,1486.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-04,1000001061,2018-05-10,NEED BASED,5442.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-08,1000000006,2017-12-14,NEED BASED,248.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-08,1000000050,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-08,1000002430,2018-05-10,NEED BASED,4948.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-08,1000000121,2018-05-10,NEED BASED,3497.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-08,1000004920,2018-05-10,NEED BASED,5444.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-08,1000000193,2018-05-10,NEED BASED,1773.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-08,1000000770,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-08,1000000788,2018-05-10,NEED BASED,5444.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-08,1000000873,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000003653,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000003730,2018-05-10,NEED BASED,2442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000002577,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000001466,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000000795,2018-05-10,NEED BASED,3841.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000000916,2017-12-14,NEED BASED,2721.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000000574,2018-05-10,NEED BASED,3829.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000001868,2017-12-14,NEED BASED,2226.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000006722,2018-05-10,NEED BASED,2756.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000000789,2018-05-10,NEED BASED,388.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-14,1000003431,2018-05-10,NEED BASED,5380.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000000026,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000000049,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000002431,2018-05-10,NEED BASED,3168.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000004891,2018-05-10,NEED BASED,3634.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000000255,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000000397,2018-05-10,NEED BASED,3914.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000002600,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000003859,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000000643,2018-05-10,NEED BASED,3464.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000003921,2018-05-10,NEED BASED,2722.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000005103,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000003959,2018-05-10,NEED BASED,3634.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000000921,2018-05-10,NEED BASED,2778.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000001648,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000005207,2018-05-10,NEED BASED,5442.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000001157,2018-05-10,NEED BASED,3716.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000001201,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000001242,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000006539,2018-05-10,NEED BASED,1530.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000000610,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000001297,2017-12-14,NEED BASED,2226.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000005460,2018-05-10,NEED BASED,3726.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000006677,2018-05-10,NEED BASED,2816.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000005543,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000001610,2018-05-10,NEED BASED,3370.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000001663,2018-05-10,NEED BASED,4452.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000005635,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000001857,2018-05-10,NEED BASED,3686.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000003374,2018-05-10,NEED BASED,5442.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-21,1000002519,2018-05-10,NEED BASED,2276.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-24,1000000243,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-24,1000000431,2018-05-10,NEED BASED,742.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-24,1000001058,2018-05-10,NEED BASED,3539.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000001315,2018-05-10,NEED BASED,3774.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000000276,2018-05-10,NEED BASED,1484.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000004964,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000000604,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000001529,2017-12-14,NEED BASED,2721.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000002909,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000000477,2018-05-10,NEED BASED,4582.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000001753,2018-05-10,NEED BASED,2646.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000003071,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000001628,2018-05-10,NEED BASED,4452.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000002124,2017-12-14,NEED BASED,2721.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000002210,2018-05-10,NEED BASED,4452.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000003510,2018-05-10,NEED BASED,3976.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-03-31,1000002481,2018-05-10,NEED BASED,4452.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-03,1000000922,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000004828,2018-05-10,NEED BASED,4452.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000005999,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000002434,2018-05-10,NEED BASED,3592.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000002494,2018-05-10,NEED BASED,5442.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000000103,2018-05-10,NEED BASED,3773.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000004970,2017-12-14,NEED BASED,2721.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000001403,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000000266,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000001253,2018-05-10,NEED BASED,3728.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000001256,2018-05-10,NEED BASED,1950.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000003048,2018-05-10,NEED BASED,3634.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000003231,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000001747,2018-05-10,NEED BASED,3464.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000005646,2018-05-10,NEED BASED,4452.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000005687,2018-05-10,NEED BASED,5442.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000006983,2017-12-14,NEED BASED,2721.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000007041,2018-05-10,NEED BASED,3464.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000005779,2018-05-10,NEED BASED,3464.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000002236,2018-05-10,NEED BASED,990.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-11,1000005959,2018-05-10,NEED BASED,3724.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-17,1000003748,2018-05-10,NEED BASED,4452.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-17,1000004945,2018-05-10,NEED BASED,2923.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-17,1000006109,2018-05-10,NEED BASED,4640.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-17,1000002607,2018-05-10,NEED BASED,2722.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-17,1000003871,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-17,1000006230,2018-05-10,NEED BASED,5425.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-17,1000007151,2018-05-10,NEED BASED,779.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-17,1000002688,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-26,1000002540,2018-05-10,NEED BASED,5444.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-26,1000000176,2018-05-10,NEED BASED,5443.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-26,1000003008,2018-05-10,NEED BASED,3592.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-26,1000000667,2018-05-10,NEED BASED,1929.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-04-26,1000001761,2017-12-14,NEED BASED,2257.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-08,1000002766,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-08,1000004627,2018-05-10,NEED BASED,2722.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-09,1000002581,2018-05-10,NEED BASED,4452.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-12,1000000020,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-12,1000000438,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-12,1000000214,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-12,1000005030,2018-05-10,NEED BASED,4968.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-12,1000003909,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-12,1000003923,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-12,1000000676,2018-05-10,NEED BASED,5442.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,2017-05-12,1000001592,2017-12-14,NEED BASED,495.0000,TRUE
