BeginDate,CandidateIdentifier,EducationOrganizationId,ProgramName,SchoolYear,ProgramTypeDescriptor,ReasonExitedDescriptor,CohortYearTypeDescriptor,TermDescriptor,MajorSpecialization
2015-08-31,1000006230,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000004037,3,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000003691,4,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000003739,4,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000000732,1,Elementary EC-6+Special Education,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000001323,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000001348,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000001436,1,Elementary EC-6+Early Childhood,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000001531,3,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000001550,1,Elementary EC-6+Early Childhood,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000001589,1,All Level EC-12+Physical Education,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000000801,1,Elementary EC-6+Early Childhood,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000000964,1,Elementary EC-6+Early Childhood,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000000974,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000001004,1,Elementary EC-6+Early Childhood,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000001358,4,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000001390,4,High School 7 - 12+English,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000001415,1,High School 7 - 12+English,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000001722,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000001767,1,Elementary EC-6+Special Education,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000001819,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000001874,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000001611,1,Middle School 4 - 8+Mathematics,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000002320,1,All Level EC-12+Music,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000002530,4,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000002951,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000000585,1,Elementary EC-6+Early Childhood,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000002432,4,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-01-17,2000005699,4,Elementary EC-6+Early Childhood,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000000747,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000000804,3,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2016-01-19,1000002428,4,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-08-31,1000000916,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-01-20,1000001229,4,Elementary EC-6+Special Education,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-01-20,1000001249,4,Elementary EC-6+Special Education,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-01-20,1000001275,4,Elementary EC-6+E.S.L.,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-01-20,1000002409,4,High School 7 - 12+History,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-01-17,1000006548,1,High School 7 - 12+English,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2015-01-20,1000001928,1,All Level EC-12+Spanish,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-01-17,1000005493,1,High School 7 - 12+English,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-01-17,1000006049,4,Elementary EC-6+Special Education,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-01-17,1000004906,4,All Level EC-12+Music,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-08-28,1000000809,1,Elementary EC-6+Bilingual,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2018-01-16,1000001558,4,High School 7 - 12+English,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-08-28,1000002587,1,Elementary EC-6+Special Education,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-01-17,1000004994,4,All Level EC-12+Music,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-01-17,1000005147,1,Elementary EC-6+Special Education,,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,,,
2017-01-17,1000005076,1,High School 7 - 12+English,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,ENGL English
2017-01-17,1000005077,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000005110,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000005120,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000005141,1,High School 7 - 12+History,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RHIS History
2017-08-28,1000004927,4,Elementary EC-6+Early Childhood,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000004103,1,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000004134,1,Elementary EC-6+Bilingual,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000004876,4,Elementary EC-6+Special Education,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RSPD Special Education
2017-01-17,1000004905,4,Elementary EC-6+Early Childhood,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-01-17,1000005040,1,High School 7 - 12+English,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,ENGL English
2017-08-28,1000005027,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-08-28,1000005030,1,Elementary EC-6+Early Childhood,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-08-28,1000005104,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-08-28,1000005185,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-08-28,1000005207,1,All Level EC-12+Art,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,ART Art
2017-08-28,1000005222,4,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-08-28,1000005245,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-08-28,1000005269,1,Elementary EC-6+Early Childhood,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-08-28,1000005281,1,Elementary EC-6+Special Education,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2017-08-28,1000005326,1,Elementary EC-6+Early Childhood,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001082,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001096,1,All Level EC-12+Music,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RMUE Music
2018-01-16,1000001196,1,Elementary EC-6+Early Childhood,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001218,1,Elementary EC-6+Early Childhood,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001302,4,Elementary EC-6+Early Childhood,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001330,1,High School 7 - 12+English,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RENG English
2018-01-16,1000001335,1,All Level EC-12+Music,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RMUE Music
2018-01-16,1000001343,1,All Level EC-12+Physical Education,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RKIN Kinesiology
2018-01-16,1000001483,1,Elementary EC-6+Special Education,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001495,1,All Level EC-12+Music,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RMUE Music
2018-01-16,1000001522,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001544,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001603,1,All Level EC-12+Music,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RMUE Music
2018-01-16,1000001604,1,High School 7 - 12+English,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RENG English
2018-01-16,1000001628,4,Elementary EC-6+Special Education,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RSPD Special Education
2018-01-16,1000001648,1,High School 7 - 12+History,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RHIS History
2018-01-16,1000001657,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001709,1,High School 7 - 12+Social Studies Composite,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RSOS Social Studies
2018-01-16,1000001866,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001876,1,High School 7 - 12+History,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RHIS History
2018-01-16,1000001883,4,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001886,1,High School 7 - 12+Biology,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RBIO Biology
2018-01-16,1000001903,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
2018-01-16,1000001998,1,All Level EC-12+Physical Education,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RKIN Kinesiology
2018-01-16,1000002012,1,Elementary EC-6+Bilingual,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Fall Semester,RIND Interdisciplinary Studies
