CredentialIdentifier,GradeLevelDescriptor,StateOfIssueStateAbbreviationDescriptor,CredentialFieldDescriptor,CredentialTypeDescriptor,ExpirationDate,IssuanceDate,Namespace,TeachingCredentialDescriptor,CertificationTitle,PersonId,SourceSystemDescriptor
139DF6B3-3921-40CA-A064-370B831DC6D5,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/4/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,2CE897978DB24E14BA2B81C47E12A378,uri://ed-fi.org/SourceSystemDescriptor#State
1415508C-3BE7-4DE8-8A92-B2A9A3B294D8,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/24/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,6B21278C16554D3E8DB6CB17DED376BA,uri://ed-fi.org/SourceSystemDescriptor#State
1419403F-51AC-4F55-8545-9167F1D600D9,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Health,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2022,1/31/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,248E5A199D574962878D38CDAE51D7D2,uri://ed-fi.org/SourceSystemDescriptor#State
1454391F-BF95-4F9D-8394-CAE5858FD9E4,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,98CCE9F6BE6846CB9162E90069415F3F,uri://ed-fi.org/SourceSystemDescriptor#State
14CC1287-3F9C-4974-9669-F8338E0B6DFD,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Music,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,2C3DD18534CF499FB60F4A2EE002CD2C,uri://ed-fi.org/SourceSystemDescriptor#State
150CD537-D8DA-4FED-AF7F-B55AD52F789B,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English Language Arts and Reading,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2022,1/20/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,D016C71D938B4C31A87DB76D1108FF63,uri://ed-fi.org/SourceSystemDescriptor#State
15B8F44B-D260-4580-87BC-AD787BC81D66,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Life and Physical Sciences,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,62E6964F38264F719D885EFD603B4CD4,uri://ed-fi.org/SourceSystemDescriptor#State
1620B811-2FBD-4DEC-B0A3-9150702FCD15,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Physical Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/10/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,DC85AD8F4A8A4E1D97BFB4C0D9A72638,uri://ed-fi.org/SourceSystemDescriptor#State
16C4AE63-7450-4A3E-8B4B-5EE91BF9EC54,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English Language Arts and Reading,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,DFE60F1018D64D428616817438727F90,uri://ed-fi.org/SourceSystemDescriptor#State
16CC7B70-6FF2-43DA-9538-51332D4DA58D,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/3/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,23D09966F8EF46F59E27DF34A53BBC3A,uri://ed-fi.org/SourceSystemDescriptor#State
17A286F1-3EF0-4A43-A482-A77562CC1AF1,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Music,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,9C9D4BE5E3F14774B7B1E14C5DEBA06E,uri://ed-fi.org/SourceSystemDescriptor#State
17ED7DBA-C00A-4A38-8E93-78BBB9F008C6,uri://ed-fi.org/GradeLevelDescriptor#Other,uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Educational Aide III,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/1/2020,1/1/2018,uri:/univ.edu/Credential/State,uri://tpdm.ed-fi.org/TeachingCredentialDescriptor#Educational Aide,State,74A174FAB4CD4939AFB6AD4DAFCFDCCE,uri://ed-fi.org/SourceSystemDescriptor#State
181309FB-AAD3-4F48-9DD8-77A75CBB2049,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English Language Arts and Reading,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,256BBE0F236A43D3919CB8BACA4EE9E6,uri://ed-fi.org/SourceSystemDescriptor#State
184EB9CD-E326-414E-9A3F-56E2223B157E,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/7/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,6F132CCFDBEA47B7883BADEBB85F08DE,uri://ed-fi.org/SourceSystemDescriptor#State
1971BB08-9E1F-4B39-8915-E1754B56D41E,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (1-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Elementary Bilingual-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2018,1/2/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Emergency,State,ACAD8E3BAFF4491EA76CE79B86557E8B,uri://ed-fi.org/SourceSystemDescriptor#State
19B4E499-3373-48CD-9ECB-C94CB850FAFC,uri://ed-fi.org/GradeLevelDescriptor#Other,uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Educational Aide III,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/3/2020,1/3/2018,uri:/univ.edu/Credential/State,uri://tpdm.ed-fi.org/TeachingCredentialDescriptor#Educational Aide,State,8524B2ADF57347DD8902AFF55B722AE9,uri://ed-fi.org/SourceSystemDescriptor#State
1A254459-575C-4B22-87A7-AF8788CD84E0,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,819C38BFCFF440E9BCCC60DE94CF4F2D,uri://ed-fi.org/SourceSystemDescriptor#State
1AC7CE67-BE75-4B39-91B1-710838F34AE0,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Life and Physical Sciences,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,26A9448356BB47C2A2381F6241737B66,uri://ed-fi.org/SourceSystemDescriptor#State
1B9F3918-32F5-4CA1-AA8F-4CCD841AFC65,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Languages Other Than English - Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2022,1/19/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,37CBD33EE7F64852820FDAFC231854F5,uri://ed-fi.org/SourceSystemDescriptor#State
1C11E024-3362-4951-960A-DF383DECE8ED,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2022,1/19/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,6AAEA84FA30545B68E0EB52BA330A7F6,uri://ed-fi.org/SourceSystemDescriptor#State
1C65909B-7D36-4835-9D45-49286CCC5411,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2021,1/3/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,847BF95221A14E16ADC20C918BF5C437,uri://ed-fi.org/SourceSystemDescriptor#State
1CEC7E0F-2412-499B-97A5-7657E074A6DD,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2022,1/28/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,34B2011DB7204C85A9E4F28256A24F18,uri://ed-fi.org/SourceSystemDescriptor#State
1D794D7F-D9DD-46C8-9D75-9A21C2D3BC08,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,E0ED166263C944F4AB2E85B4CDBCCC07,uri://ed-fi.org/SourceSystemDescriptor#State
1D90FAEA-6863-4E7B-80C1-465EFBF422B8,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Health,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/21/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,CAC53481A7234EA690E5192F893D9F15,uri://ed-fi.org/SourceSystemDescriptor#State
1DBD4D56-2E28-4840-B22D-6E3DFE48BB73,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,F6985CB48F5D48969CF93465E5876D61,uri://ed-fi.org/SourceSystemDescriptor#State
1E2786A7-F10D-46F4-BE72-6368BE21A289,uri://ed-fi.org/GradeLevelDescriptor#Other,uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Educational Aide I,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/27/2020,1/27/2018,uri:/univ.edu/Credential/State,uri://tpdm.ed-fi.org/TeachingCredentialDescriptor#Educational Aide,State,27408471EE2544158FF96982744267EC,uri://ed-fi.org/SourceSystemDescriptor#State
1E2E1FC2-EA84-495E-8A9B-7F3BD35F1792,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/14/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,4065C6F21CF64450818F238F04644688,uri://ed-fi.org/SourceSystemDescriptor#State
1F1E5EC2-6ABB-46FD-B22C-415CFF7CE785,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/2/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,EDD8C39B7BE54895A4CB02C7888239C2,uri://ed-fi.org/SourceSystemDescriptor#State
1F7EDEAB-A260-484A-8835-F2A04FD60DEF,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,56E0FC1EAD5E46DEB81AB09DC4C58995,uri://ed-fi.org/SourceSystemDescriptor#State
20249921-DE2A-4238-BE36-76F0FB42C054,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Art,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,8D828CB78AE0458BB25BADBD2037B4CF,uri://ed-fi.org/SourceSystemDescriptor#State
2102F4B9-526A-4977-A4E8-A823A8BC8BFD,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (PK-KG),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Other,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2019,1/13/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Emergency,State,C26BE381B01349E68469ABEC07C4B97B,uri://ed-fi.org/SourceSystemDescriptor#State
2192DA25-710B-4414-A0B9-B6E087D731EA,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,3D5912728E1E487AA64F721ADDA6C31D,uri://ed-fi.org/SourceSystemDescriptor#State
21AFFEFA-DA6C-49E8-A088-9070E6D4424C,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/31/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,910EB8DF60104F36BE0A4CF90E80E4C2,uri://ed-fi.org/SourceSystemDescriptor#State
21D64A6F-DDEB-4C07-B165-8F3E86A48841,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,3B537B3FC1F1469B89089A09186E9993,uri://ed-fi.org/SourceSystemDescriptor#State
23104E55-199D-4424-99E9-A7CCBE026666,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/20/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,628823B20E4048ABADFE04B4AAC6EBF8,uri://ed-fi.org/SourceSystemDescriptor#State
2394335E-6B00-4306-852D-B5624B6188A5,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Art,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,8B2B9DE23C044C14810F6A04881F2C3E,uri://ed-fi.org/SourceSystemDescriptor#State
2484BCA1-F449-4B15-8D90-03367CF2FA81,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,746ED987CA5A4E93ADEA725AD606BF97,uri://ed-fi.org/SourceSystemDescriptor#State
24854BEE-FB7B-4196-8DCE-E26DE33D3465,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/16/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,281C48B078AD4C7890C5BC8232A787C5,uri://ed-fi.org/SourceSystemDescriptor#State
24DBD7BF-6152-46CF-90F7-004A93CD97D4,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,DD550D5E4A6A42FC88AF808074AD9EA6,uri://ed-fi.org/SourceSystemDescriptor#State
25BB382E-01CA-40FD-BA48-D2ECFFDC9337,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English as a Second Language Supplemental,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2021,1/2/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,40C62477F7F94BD69DAC17DBCFE525FB,uri://ed-fi.org/SourceSystemDescriptor#State
2602E15A-3A98-4240-8D7B-198A69019B58,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,B09494E0897849D4A291FCB6AC9A0ED4,uri://ed-fi.org/SourceSystemDescriptor#State
279B4F4F-6933-47DF-98CC-2C2CB3194BE8,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Physical Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,7BD4F9EE6B014E819148EA05A350E027,uri://ed-fi.org/SourceSystemDescriptor#State
282E79E1-0135-47C2-8471-A75758DC24B5,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/5/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,949151F02C8C4A74A91102EAC9969ABF,uri://ed-fi.org/SourceSystemDescriptor#State
28BBDF1B-5357-4B28-B69D-8077451D0295,uri://ed-fi.org/GradeLevelDescriptor#Other,uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Educational Aide I,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/1/2020,1/1/2018,uri:/univ.edu/Credential/State,uri://tpdm.ed-fi.org/TeachingCredentialDescriptor#Educational Aide,State,E5B9496454274E39A9DAD573C57EDA1B,uri://ed-fi.org/SourceSystemDescriptor#State
29015F62-94FC-4C12-964C-640F7A830CCD,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Life and Physical Sciences,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,0559DAFF95B3481AAF7BEA40AB5664C1,uri://ed-fi.org/SourceSystemDescriptor#State
29C272E8-45FB-4CF7-BEC6-49A527D8F588,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,CA96C3BA4B64441F967A9B3CE1624D09,uri://ed-fi.org/SourceSystemDescriptor#State
2A4BAFA9-27ED-4BED-A0C3-2904DF68C60E,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Physical Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/14/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,764C936ACB754A918DEF100329EC1DA9,uri://ed-fi.org/SourceSystemDescriptor#State
